File_name,Video_length,Threshold_0.0000,Duplicate_names_0.0000,Is_duplicate_0.0000,Total_non_duplicates_0.0000,Threshold_0.0001,Duplicate_names_0.0001,Is_duplicate_0.0001,Total_non_duplicates_0.0001,Threshold_0.0002,Duplicate_names_0.0002,Is_duplicate_0.0002,Total_non_duplicates_0.0002,Threshold_0.0003,Duplicate_names_0.0003,Is_duplicate_0.0003,Total_non_duplicates_0.0003,Threshold_0.0004,Duplicate_names_0.0004,Is_duplicate_0.0004,Total_non_duplicates_0.0004,Threshold_0.0010,Duplicate_names_0.0010,Is_duplicate_0.0010,Total_non_duplicates_0.0010
TNS_0511_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0512_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0513_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0514_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0515_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0516_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0517_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0518_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0519_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0520_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0521_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0522_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0530_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0531_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0532_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0533_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0534_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0535_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0536_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0540_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0541_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0542_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0543_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0544_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0545_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0546_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0547_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0548_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0549_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0550_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0551_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0560_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0570_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0571_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0572_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0573_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0574_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0575_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0580_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0581_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0582_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0583_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0584_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0585_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0586_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0587_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0588_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0589_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0590_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0591_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0592_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0593_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0594_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0595_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0596_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0597_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0598_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0599_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0600_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0601_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0602_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0603_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0604_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0605_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0606_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0607_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0608_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0609_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0610_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0611_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0612_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0613_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0614_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0615_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0616_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0620_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0621_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0630_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0631_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0632_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0633_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0634_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0635_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0636_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0637_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0638_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0639_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0640_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0641_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0642_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0643_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0644_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0645_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0646_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0650_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0651_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0652_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0660_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0661_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0662_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0663_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0664_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0665_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0666_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0667_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0668_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0669_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0670_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0671_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0672_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0673_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0674_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0675_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0676_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0677_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0678_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0679_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0680_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0690_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0691_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0692_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0693_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0694_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0695_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0696_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0697_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0698_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0699_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0700_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0701_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0702_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0703_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0704_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0705_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0706_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0710_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0711_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0720_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0721_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0722_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0730_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0731_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0732_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0733_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0740_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0741_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0742_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0743_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0744_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0745_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0746_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0747_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0748_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0749_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0750_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0751_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0752_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0753_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0754_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0755_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0756_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
TNS_0757_.mp4,1,0.0,None,False,1212,0.0001,None,False,1358,0.0002,None,False,1298,0.0003,None,False,1286,0.0004,None,False,1282,0.001,None,False,1282
